seconds,	voltage
28362.815840,	115.101270	
28364.225845,	115.098290	
28365.635835,	115.095320	
28367.045843,	115.092090	
28368.455844,	115.088990	
28369.865836,	115.086280	
28371.275840,	115.083300	
28372.685856,	115.080200	
28374.095847,	115.077360	
28375.505857,	115.074130	
28376.915851,	115.071160	
28378.325845,	115.068440	
28379.735843,	115.065340	
28381.145844,	115.062240	
28382.555845,	115.059530	
28383.965844,	115.056430	
28385.375846,	115.053580	
28386.785845,	115.050610	
28388.195844,	115.047640	
28389.605852,	115.044540	
28391.015849,	115.041310	
28392.425852,	115.038850	
28393.835844,	115.035620	
28395.245851,	115.032780	
28396.655853,	115.029680	
28398.065851,	115.026700	
28399.475854,	115.023860	
28400.885848,	115.020630	
28402.295853,	115.017790	
28403.705846,	115.014950	
28405.115848,	115.011970	
28406.525846,	115.009000	
28407.935845,	115.005770	
28409.345846,	115.003060	
28410.755846,	115.000080	
28412.165852,	114.997370	
28413.575852,	114.994140	
28414.985859,	114.991300	
28416.395845,	114.988330	
28417.805844,	114.985480	
28419.215844,	114.982250	
28420.625844,	114.979670	
28422.035845,	114.976700	
28423.445842,	114.973340	
28424.855836,	114.970490	
28426.265839,	114.967390	
28427.675842,	114.964810	
28429.085846,	114.961580	
28430.495843,	114.958860	
28431.905845,	114.955630	
28433.315839,	114.952790	
28434.725835,	114.949950	
28436.135837,	114.946720	
28437.545845,	114.944000	
28438.955840,	114.941030	
28440.365846,	114.937930	
28441.775853,	114.935210	
28443.185844,	114.932240	
28444.595839,	114.929140	
28446.005839,	114.926430	
28447.415839,	114.923200	
28448.825835,	114.920480	
28450.235837,	114.917510	
28451.645836,	114.914540	
28453.055833,	114.911570	
28454.465835,	114.908720	
28455.875841,	114.905750	
28457.285845,	114.902650	
28458.695841,	114.899550	
28460.105842,	114.896960	
28461.515840,	114.893860	
28462.925834,	114.891020	
28464.335836,	114.888180	
28465.745838,	114.884950	
28467.155836,	114.882100	
28468.565850,	114.879130	
28469.975845,	114.876290	
28471.385845,	114.873320	
28472.795839,	114.870470	
28474.205837,	114.867500	
28475.615843,	114.864660	
28477.025843,	114.861690	
28478.435838,	114.858840	
28479.845837,	114.856000	
28481.255836,	114.853030	
28482.665834,	114.849670	
28484.075838,	114.847470	
28485.485838,	114.843850	
28486.895837,	114.841140	
28488.305838,	114.838430	
28489.715842,	114.835320	
28491.125835,	114.832480	
28492.535851,	114.829770	
28493.945851,	114.826540	
28495.355855,	114.823690	
28496.765847,	114.820460	
28498.175844,	114.818140	
28499.585847,	114.815290	
28500.995845,	114.812060	
28502.405846,	114.809480	
28503.815843,	114.806250	
28505.225846,	114.803280	
28506.635847,	114.800430	
28508.045853,	114.797590	
28509.455933,	114.794750	
28510.865855,	114.791650	
28512.275854,	114.788930	
28513.685844,	114.785960	
28515.095844,	114.783250	
28516.505845,	114.780270	
28517.915844,	114.777040	
28519.325852,	114.774330	
28520.735845,	114.771360	
28522.145845,	114.768390	
28523.555849,	114.765670	
28524.965851,	114.762570	
28526.375845,	114.759860	
28527.785850,	114.757140	
28529.195848,	114.754040	
28530.605845,	114.751330	
28532.015854,	114.748230	
28533.425847,	114.745510	
28534.835842,	114.742540	
28536.245837,	114.739700	
28537.655843,	114.736730	
28539.065846,	114.734010	
28540.475839,	114.731040	
28541.885838,	114.728070	
28543.295836,	114.725230	
28544.705835,	114.722510	
28546.115844,	114.719410	
28547.525844,	114.716830	
28548.935836,	114.713720	
28550.345837,	114.710880	
28551.755844,	114.707910	
28553.165842,	114.705200	
28554.575847,	114.702220	
28555.985844,	114.699250	
28557.395842,	114.696540	
28558.805835,	114.693310	
28560.215836,	114.690590	
28561.625833,	114.687750	
28563.035836,	114.684910	
28564.445836,	114.682060	
28565.855836,	114.679350	
28567.265836,	114.676640	
28568.675839,	114.673540	
28570.085843,	114.670820	
28571.495840,	114.667590	
28572.905839,	114.664880	
28574.315836,	114.662160	
28575.725837,	114.659190	
28577.135834,	114.656480	
28578.545837,	114.653630	
28579.955836,	114.650790	
28581.365850,	114.647690	
28582.775839,	114.645110	
28584.185840,	114.641880	
28585.595836,	114.639160	
28587.005839,	114.636320	
28588.415845,	114.633480	
28589.825842,	114.630760	
28591.235863,	114.628050	
28592.645845,	114.624950	
28594.055851,	114.622100	
28595.465851,	114.619390	
28596.875843,	114.616940	
28598.285846,	114.613580	
28599.695844,	114.610990	
28601.105851,	114.607890	
28602.515850,	114.605180	
28603.925850,	114.602590	
28605.335848,	114.599490	
28606.745855,	114.596520	
28608.155844,	114.593930	
28609.565853,	114.591220	
28610.975857,	114.587990	
28612.385851,	114.585400	
28613.795844,	114.582820	
28615.205843,	114.579980	
28616.615846,	114.576620	
28618.025845,	114.574160	
28619.435845,	114.571190	
28620.845844,	114.568480	
28622.255847,	114.565370	
28623.665853,	114.562920	
28625.075851,	114.559820	
28626.485854,	114.556850	
28627.895851,	114.554390	
28629.305858,	114.551420	
28630.715846,	114.548710	
28632.125844,	114.545860	
28633.535841,	114.543020	
28634.945835,	114.540310	
28636.355845,	114.537590	
28637.765845,	114.534750	
28639.175844,	114.531780	
28640.585843,	114.528930	
28641.995844,	114.526090	
28643.405853,	114.523380	
28644.815846,	114.520400	
28646.225842,	114.517820	
28647.635846,	114.514850	
28649.045846,	114.512260	
28650.455844,	114.509550	
28651.865852,	114.506710	
28653.275908,	114.504120	
28654.685844,	114.500890	
28656.095847,	114.498180	
28657.505845,	114.495460	
28658.915850,	114.492750	
28660.325834,	114.490040	
28661.735838,	114.487190	
28663.145851,	114.484220	
28664.555848,	114.481510	
28665.965845,	114.478670	
28667.375843,	114.475820	
28668.785842,	114.473500	
28670.195843,	114.470270	
28671.605849,	114.467940	
28673.015844,	114.464840	
28674.425844,	114.462000	
28675.835855,	114.459410	
28677.245850,	114.456310	
28678.655848,	114.453850	
28680.065851,	114.450750	
28681.475846,	114.448170	
28682.885853,	114.445710	
28684.295845,	114.442610	
28685.705843,	114.439770	
28687.115848,	114.437180	
28688.525847,	114.434340	
28689.935853,	114.431630	
28691.345850,	114.428790	
28692.755836,	114.426070	
28694.165833,	114.423230	
28695.575837,	114.420510	
28696.985834,	114.418320	
28698.395835,	114.415090	
28699.805834,	114.412120	
28701.215835,	114.409270	
28702.625841,	114.406820	
28704.035843,	114.403970	
28705.445838,	114.401390	
28706.855840,	114.398420	
28708.265834,	114.395450	
28709.675839,	114.393120	
28711.085861,	114.390530	
28712.495832,	114.387560	
28713.905838,	114.384720	
28715.315839,	114.381880	
28716.725835,	114.379290	
28718.135834,	114.376840	
28719.545838,	114.373860	
28720.955836,	114.371150	
28722.365848,	114.368310	
28723.775847,	114.365720	
28725.185846,	114.362620	
28726.595849,	114.360170	
28728.005846,	114.357200	
28729.415854,	114.354740	
28730.825847,	114.351900	
28732.235853,	114.349050	
28733.645845,	114.346210	
28735.055872,	114.343630	
28736.465845,	114.341040	
28737.875839,	114.338070	
28739.285838,	114.335230	
28740.695835,	114.332640	
28742.105858,	114.329930	
28743.515853,	114.327090	
28744.925851,	114.324500	
28746.335856,	114.322050	
28747.745832,	114.319200	
28749.155844,	114.316490	
28750.565839,	114.313520	
28751.975931,	114.310930	
28753.385845,	114.308220	
28754.795846,	114.305250	
28756.205845,	114.302790	
28757.615845,	114.300210	
28759.025845,	114.297360	
28760.435843,	114.294910	
28761.845854,	114.292200	
28763.255845,	114.289220	
28764.665853,	114.286380	
28766.075848,	114.283930	
28767.485847,	114.280820	
28768.895844,	114.278760	
28770.305845,	114.275650	
28771.715852,	114.273070	
28773.125845,	114.270490	
28774.535853,	114.267640	
28775.945848,	114.264670	
28777.355852,	114.262220	
28778.765844,	114.259760	
28780.175847,	114.256660	
28781.585845,	114.254070	
28782.995846,	114.251750	
28784.405847,	114.248520	
28785.815845,	114.246190	
28787.225844,	114.243480	
28788.635849,	114.240630	
28790.045847,	114.237920	
28791.455853,	114.235600	
28792.865843,	114.232880	
28794.275854,	114.230040	
28795.685848,	114.227070	
28797.095847,	114.224610	
28798.505856,	114.222160	
28799.915848,	114.219050	
28801.325854,	114.216600	
28802.735845,	114.213890	
28804.145857,	114.211040	
28805.555846,	114.208590	
28806.965844,	114.205620	
28808.375845,	114.203030	
28809.785844,	114.200450	
28811.195844,	114.197730	
28812.605850,	114.195150	
28814.015845,	114.192560	
28815.425844,	114.189720	
28816.835852,	114.187010	
28818.245848,	114.184680	
28819.655846,	114.181970	
28821.065852,	114.179000	
28822.475846,	114.176540	
28823.885844,	114.173830	
28825.295845,	114.171370	
28826.705844,	114.168400	
28828.115853,	114.165940	
28829.525836,	114.163490	
28830.935835,	114.160260	
28832.345835,	114.158060	
28833.755842,	114.155090	
28835.165854,	114.152760	
28836.575842,	114.150050	
28837.985835,	114.147210	
28839.395839,	114.144620	
28840.805836,	114.142040	
28842.215838,	114.139450	
28843.625834,	114.136350	
28845.035845,	114.133900	
28846.445842,	114.131310	
28847.855839,	114.128470	
28849.265836,	114.126010	
28850.675835,	114.123430	
28852.085839,	114.120840	
28853.495849,	114.118130	
28854.905851,	114.115420	
28856.315848,	114.112960	
28857.725844,	114.110120	
28859.135842,	114.107530	
28860.545846,	114.105080	
28861.955845,	114.101980	
28863.365847,	114.099650	
28864.775836,	114.096940	
28866.185835,	114.094480	
28867.595838,	114.091510	
28869.005835,	114.089060	
28870.415841,	114.086210	
28871.825844,	114.083630	
28873.235932,	114.081040	
28874.645843,	114.078460	
28876.055848,	114.075750	
28877.465853,	114.073160	
28878.875844,	114.070960	
28880.285844,	114.067990	
28881.695845,	114.065540	
28883.105847,	114.062560	
28884.515845,	114.060110	
28885.925857,	114.057400	
28887.335846,	114.054810	
28888.745846,	114.052230	
28890.156236,	114.049510	
28891.565846,	114.046930	
28892.975846,	114.044340	
28894.385855,	114.041370	
28895.795845,	114.038790	
28897.205844,	114.036200	
28898.615848,	114.033360	
28900.025849,	114.030650	
28901.435853,	114.028060	
28902.845855,	114.025740	
28904.255850,	114.023020	
28905.665845,	114.020310	
28907.075867,	114.017720	
28908.485845,	114.015140	
28909.895856,	114.012680	
28911.305851,	114.009710	
28912.715844,	114.007260	
28914.125842,	114.004540	
28915.535848,	114.001960	
28916.945844,	113.999500	
28918.355849,	113.996790	
28919.765848,	113.994080	
28921.175843,	113.991490	
28922.585848,	113.989040	
28923.995836,	113.986450	
28925.405838,	113.983870	
28926.815835,	113.981020	
28928.225836,	113.978310	
28929.635844,	113.975600	
28931.045846,	113.973010	
28932.455847,	113.970430	
28933.865833,	113.967970	
28935.275843,	113.965520	
28936.685838,	113.962420	
28938.095838,	113.960090	
28939.505840,	113.957250	
28940.915836,	113.954660	
28942.325840,	113.952210	
28943.735835,	113.949360	
28945.145837,	113.947170	
28946.555844,	113.944200	
28947.965841,	113.941740	
28949.375836,	113.939160	
28950.785849,	113.936440	
28952.195851,	113.933470	
28953.605850,	113.931140	
28955.015847,	113.928430	
28956.425850,	113.926100	
28957.835849,	113.923390	
28959.245845,	113.920810	
28960.655844,	113.918090	
28962.065845,	113.915640	
28963.475844,	113.912920	
28964.885848,	113.910340	
28966.295848,	113.907880	
28967.705845,	113.905170	
28969.115842,	113.902710	
28970.525845,	113.899870	
28971.935850,	113.897420	
28973.345847,	113.894960	
28974.755846,	113.892120	
28976.165844,	113.889400	
28977.575859,	113.886950	
28978.985845,	113.884240	
28980.395854,	113.881650	
28981.805851,	113.879200	
28983.215847,	113.876610	
28984.625836,	113.874160	
28986.035851,	113.871700	
28987.445849,	113.868860	
28988.855845,	113.866010	
28990.265845,	113.863430	
28991.675851,	113.860720	
28993.085847,	113.858520	
28994.495854,	113.855550	
28995.905854,	113.853090	
28997.315861,	113.850640	
28998.725846,	113.847790	
29000.135848,	113.845210	
29001.545846,	113.842750	
29002.955847,	113.840170	
29004.365848,	113.837710	
29005.775844,	113.834870	
29007.185844,	113.832420	
29008.595852,	113.829960	
29010.005851,	113.827250	
29011.415856,	113.824790	
29012.825847,	113.821820	
29014.235851,	113.819360	
29015.645843,	113.816910	
29017.055846,	113.814200	
29018.465854,	113.811480	
29019.875845,	113.808640	
29021.285845,	113.806440	
29022.695844,	113.803860	
29024.105850,	113.801140	
29025.515850,	113.798560	
29026.925853,	113.795980	
29028.335848,	113.793390	
29029.745851,	113.790550	
29031.155848,	113.788220	
29032.565855,	113.785510	
29033.975849,	113.783050	
29035.385857,	113.780470	
29036.795845,	113.777880	
29038.205847,	113.775170	
29039.615851,	113.772460	
29041.025851,	113.770000	
29042.435852,	113.767030	
29043.845850,	113.764830	
29045.255858,	113.761990	
29046.665845,	113.759400	
29048.075854,	113.757210	
29049.485845,	113.754240	
29050.895847,	113.751650	
29052.305851,	113.749070	
29053.715849,	113.746870	
29055.125845,	113.743770	
29056.535845,	113.741310	
29057.945845,	113.738990	
29059.355855,	113.736140	
29060.765845,	113.733560	
29062.175844,	113.730720	
29063.585846,	113.728390	
29064.995845,	113.725550	
29066.405846,	113.723220	
29067.815845,	113.720640	
29069.225845,	113.718310	
29070.635851,	113.715210	
29072.045852,	113.712880	
29073.455845,	113.710300	
29074.865838,	113.707330	
29076.275842,	113.705260	
29077.685836,	113.702550	
29079.095841,	113.699830	
29080.505845,	113.697250	
29081.915845,	113.694530	
29083.325849,	113.691950	
29084.735854,	113.689370	
29086.145851,	113.687040	
29087.555844,	113.684200	
29088.965845,	113.681350	
29090.375844,	113.678770	
29091.785844,	113.676180	
29093.195844,	113.673730	
29094.605861,	113.671020	
29096.015843,	113.668820	
29097.425845,	113.666100	
29098.835853,	113.663000	
29100.245849,	113.660680	
29101.655851,	113.657960	
29103.065847,	113.655510	
29104.475845,	113.652540	
29105.885844,	113.650210	
29107.295844,	113.647630	
29108.705844,	113.644780	
29110.115852,	113.642330	
29111.525845,	113.639610	
29112.935838,	113.637290	
29114.345841,	113.634570	
29115.755933,	113.631990	
29117.165846,	113.629280	
29118.575847,	113.626560	
29119.985846,	113.624110	
29121.395840,	113.621520	
29122.805835,	113.618810	
29124.215838,	113.616100	
29125.625837,	113.613510	
29127.035836,	113.610670	
29128.445837,	113.608210	
29129.855844,	113.605630	
29131.265837,	113.603170	
29132.675837,	113.600200	
29134.085836,	113.598000	
29135.495835,	113.594900	
29136.905835,	113.592450	
29138.315839,	113.589860	
29139.725836,	113.587540	
29141.135836,	113.584950	
29142.545836,	113.582370	
29143.955837,	113.579520	
29145.365837,	113.576810	
29146.775839,	113.574230	
29148.185845,	113.571510	
29149.595834,	113.568800	
29151.005842,	113.566340	
29152.415836,	113.563630	
29153.825837,	113.561170	
29155.235835,	113.558590	
29156.645845,	113.555880	
29158.055851,	113.553160	
29159.465850,	113.550450	
29160.875843,	113.547860	
29162.285851,	113.545410	
29163.695850,	113.542570	
29165.105848,	113.540110	
29166.515848,	113.537400	
29167.925854,	113.534550	
29169.335849,	113.532100	
29170.745854,	113.529520	
29172.155848,	113.526800	
29173.565844,	113.524220	
29174.975844,	113.521500	
29176.385843,	113.518920	
29177.795853,	113.515950	
29179.205847,	113.513360	
29180.615843,	113.510910	
29182.025851,	113.508320	
29183.435845,	113.505480	
29184.845843,	113.502770	
29186.255845,	113.500310	
29187.665843,	113.497600	
29189.075842,	113.494880	
29190.485846,	113.492170	
29191.895844,	113.489840	
29193.305838,	113.486870	
29194.715840,	113.484290	
29196.125834,	113.481570	
29197.535838,	113.479380	
29198.945840,	113.476400	
29200.355845,	113.473690	
29201.765843,	113.471110	
29203.175844,	113.468390	
29204.585841,	113.465810	
29205.995844,	113.463090	
29207.405842,	113.460120	
29208.815836,	113.457670	
29210.225836,	113.454820	
29211.635840,	113.452240	
29213.045836,	113.449650	
29214.455844,	113.447070	
29215.865841,	113.444360	
29217.275914,	113.441640	
29218.685837,	113.438930	
29220.095838,	113.436340	
29221.505837,	113.433500	
29222.915837,	113.430790	
29224.325845,	113.428460	
29225.735844,	113.425750	
29227.145843,	113.422780	
29228.555836,	113.420190	
29229.965836,	113.417480	
29231.375838,	113.414630	
29232.785845,	113.412180	
29234.195837,	113.409600	
29235.605842,	113.406880	
29237.015838,	113.404170	
29238.425837,	113.401450	
29239.835838,	113.398610	
29241.245836,	113.396030	
29242.655835,	113.393180	
29244.065837,	113.390600	
29245.475836,	113.387890	
29246.885837,	113.385040	
29248.295838,	113.382720	
29249.705834,	113.379740	
29251.115844,	113.377290	
29252.525841,	113.374320	
29253.935836,	113.371730	
29255.345838,	113.369020	
29256.755836,	113.366180	
29258.165835,	113.363590	
29259.575845,	113.361140	
29260.985838,	113.358290	
29262.395837,	113.355450	
29263.805839,	113.352870	
29265.215834,	113.350020	
29266.625838,	113.347180	
29268.035841,	113.344340	
29269.445844,	113.341880	
29270.855845,	113.339430	
29272.265845,	113.336330	
29273.675847,	113.333740	
29275.085845,	113.331030	
29276.495848,	113.328180	
29277.905845,	113.325860	
29279.315846,	113.322760	
29280.725846,	113.319780	
29282.135845,	113.317460	
29283.545844,	113.314740	
29284.955845,	113.311770	
